"uf";"nome_norm";"cod_municipio";"origem"
"RN";"POÇO BRANCO";"2410108";"IBGE"
"RN";"PORTALEGRE";"2410207";"IBGE"
"RN";"PORTO DO MANGUE";"2410256";"IBGE"
"RN";"PUREZA";"2410405";"IBGE"
"RN";"RAFAEL FERNANDES";"2410504";"IBGE"
"RN";"RAFAEL GODEIRO";"2410603";"IBGE"
"RN";"RIACHO DA CRUZ";"2410702";"IBGE"
"RN";"RIACHO DE SANTANA";"2410801";"IBGE"
"RN";"RIACHUELO";"2410900";"IBGE"
"RN";"RIO DO FOGO";"2408953";"IBGE"
"RN";"RODOLFO FERNANDES";"2411007";"IBGE"
"RN";"RUY BARBOSA";"2411106";"IBGE"
"RN";"SANTA CRUZ";"2411205";"IBGE"
"RN";"SANTA MARIA";"2409332";"IBGE"
"RN";"SANTANA DO MATOS";"2411403";"IBGE"
"RN";"SANTANA DO SERIDÓ";"2411429";"IBGE"
"RN";"SANTO ANTÔNIO";"2411502";"IBGE"
"RN";"SÃO BENTO DO NORTE";"2411601";"IBGE"
"RN";"SÃO BENTO DO TRAIRÍ";"2411700";"IBGE"
"RN";"SÃO FERNANDO";"2411809";"IBGE"
"RN";"SÃO FRANCISCO DO OESTE";"2411908";"IBGE"
"RN";"SÃO GONÇALO DO AMARANTE";"2412005";"IBGE"
"RN";"SÃO JOÃO DO SABUGI";"2412104";"IBGE"
"RN";"SÃO JOSÉ DE MIPIBU";"2412203";"IBGE"
"RN";"SÃO JOSÉ DO CAMPESTRE";"2412302";"IBGE"
"RN";"SÃO JOSÉ DO SERIDÓ";"2412401";"IBGE"
"RN";"SÃO MIGUEL";"2412500";"IBGE"
"RN";"SÃO MIGUEL DO GOSTOSO";"2412559";"IBGE"
"RN";"SÃO PAULO DO POTENGI";"2412609";"IBGE"
"RN";"SÃO PEDRO";"2412708";"IBGE"
"RN";"SÃO RAFAEL";"2412807";"IBGE"
"RN";"SÃO TOMÉ";"2412906";"IBGE"
"RN";"SÃO VICENTE";"2413003";"IBGE"
"RN";"SENADOR ELÓI DE SOUZA";"2413102";"IBGE"
"RN";"SENADOR GEORGINO AVELINO";"2413201";"IBGE"
"RN";"SERRA CAIADA";"2410306";"IBGE"
"RN";"SERRA DE SÃO BENTO";"2413300";"IBGE"
"RN";"SERRA DO MEL";"2413359";"IBGE"
"RN";"SERRA NEGRA DO NORTE";"2413409";"IBGE"
"RN";"SERRINHA";"2413508";"IBGE"
"RN";"SERRINHA DOS PINTOS";"2413557";"IBGE"
"RN";"SEVERIANO MELO";"2413607";"IBGE"
"RN";"SÍTIO NOVO";"2413706";"IBGE"
"RN";"TABOLEIRO GRANDE";"2413805";"IBGE"
"RN";"TAIPU";"2413904";"IBGE"
"RN";"TANGARÁ";"2414001";"IBGE"
"RN";"TENENTE ANANIAS";"2414100";"IBGE"
"RN";"TENENTE LAURENTINO CRUZ";"2414159";"IBGE"
"RN";"TIBAU";"2411056";"IBGE"
"RN";"TIBAU DO SUL";"2414209";"IBGE"
"RN";"TIMBAÚBA DOS BATISTAS";"2414308";"IBGE"
"RN";"TOUROS";"2414407";"IBGE"
"RN";"TRIUNFO POTIGUAR";"2414456";"IBGE"
"RN";"UMARIZAL";"2414506";"IBGE"
"RN";"UPANEMA";"2414605";"IBGE"
"RN";"VÁRZEA";"2414704";"IBGE"
"RN";"VENHA VER";"2414753";"IBGE"
"RN";"VERA CRUZ";"2414803";"IBGE"
"RN";"VIÇOSA";"2414902";"IBGE"
"RN";"VILA FLOR";"2415008";"IBGE"
"RO";"ALTA FLORESTA D OESTE";"1100015";"IBGE"
"RO";"ALTO ALEGRE DOS PARECIS";"1100379";"IBGE"
"RO";"ALTO PARAÍSO";"1100403";"IBGE"
"RO";"ALVORADA D OESTE";"1100346";"IBGE"
"RO";"ARIQUEMES";"1100023";"IBGE"
"RO";"BURITIS";"1100452";"IBGE"
"RO";"CABIXI";"1100031";"IBGE"
"RO";"CACAULÂNDIA";"1100601";"IBGE"
"RO";"CACOAL";"1100049";"IBGE"
"RO";"CAMPO NOVO DE RONDÔNIA";"1100700";"IBGE"
"RO";"CANDEIAS DO JAMARI";"1100809";"IBGE"
"RO";"CASTANHEIRAS";"1100908";"IBGE"
"RO";"CEREJEIRAS";"1100056";"IBGE"
"RO";"CHUPINGUAIA";"1100924";"IBGE"
"RO";"COLORADO DO OESTE";"1100064";"IBGE"
"RO";"CORUMBIARA";"1100072";"IBGE"
"RO";"COSTA MARQUES";"1100080";"IBGE"
"RO";"CUJUBIM";"1100940";"IBGE"
"RO";"ESPIGÃO D OESTE";"1100098";"IBGE"
"RO";"GOVERNADOR JORGE TEIXEIRA";"1101005";"IBGE"
"RO";"GUAJARÁ MIRIM";"1100106";"IBGE"
"RO";"ITAPUÃ DO OESTE";"1101104";"IBGE"
"RO";"JARU";"1100114";"IBGE"
"RO";"JI PARANÁ";"1100122";"IBGE"
"RO";"MACHADINHO D OESTE";"1100130";"IBGE"
"RO";"MINISTRO ANDREAZZA";"1101203";"IBGE"
"RO";"MIRANTE DA SERRA";"1101302";"IBGE"
"RO";"MONTE NEGRO";"1101401";"IBGE"
"RO";"NOVA BRASILÂNDIA D OESTE";"1100148";"IBGE"
"RO";"NOVA MAMORÉ";"1100338";"IBGE"
"RO";"NOVA UNIÃO";"1101435";"IBGE"
"RO";"NOVO HORIZONTE DO OESTE";"1100502";"IBGE"
"RO";"OURO PRETO D OESTE";"1100155";"ERRO_DIGITACAO"
"RO";"OURO PRETO DO OESTE";"1100155";"IBGE"
"RO";"PARECIS";"1101450";"IBGE"
"RO";"PIMENTA BUENO";"1100189";"IBGE"
"RO";"PIMENTEIRAS DO OESTE";"1101468";"IBGE"
"RO";"PORTO VELHO";"1100205";"IBGE"
"RO";"PRESIDENTE MÉDICI";"1100254";"IBGE"
"RO";"PRIMAVERA DE RONDÔNIA";"1101476";"IBGE"
"RO";"RIO CRESPO";"1100262";"IBGE"
"RO";"ROLIM DE MOURA";"1100288";"IBGE"
"RO";"SANTA LUZIA D OESTE";"1100296";"IBGE"
"RO";"SÃO FELIPE D OESTE";"1101484";"IBGE"
"RO";"SÃO FRANCISCO DO GUAPORÉ";"1101492";"IBGE"
"RO";"SÃO MIGUEL DO GUAPORÉ";"1100320";"IBGE"
"RO";"SERINGUEIRAS";"1101500";"IBGE"
"RO";"TEIXEIRÓPOLIS";"1101559";"IBGE"
"RO";"THEOBROMA";"1101609";"IBGE"
"RO";"URUPÁ";"1101708";"IBGE"
"RO";"VALE DO ANARI";"1101757";"IBGE"
"RO";"VALE DO PARAÍSO";"1101807";"IBGE"
"RO";"VILHENA";"1100304";"IBGE"
"RR";"ALTO ALEGRE";"1400050";"IBGE"
"RR";"AMAJARI";"1400027";"IBGE"
"RR";"BOA VISTA";"1400100";"IBGE"
"RR";"BONFIM";"1400159";"IBGE"
"RR";"CANTÁ";"1400175";"IBGE"
"RR";"CARACARAÍ";"1400209";"IBGE"
"RR";"CAROEBE";"1400233";"IBGE"
"RR";"IRACEMA";"1400282";"IBGE"
"RR";"MUCAJAÍ";"1400308";"IBGE"
"RR";"NORMANDIA";"1400407";"IBGE"
"RR";"PACARAIMA";"1400456";"IBGE"
"RR";"RORAINÓPOLIS";"1400472";"IBGE"
"RR";"SÃO JOÃO DA BALIZA";"1400506";"IBGE"
"RR";"SÃO LUIZ";"1400605";"IBGE"
"RR";"UIRAMUTÃ";"1400704";"IBGE"
"RS";"ACEGUÁ";"4300034";"IBGE"
"RS";"ÁGUA SANTA";"4300059";"IBGE"
"RS";"AGUDO";"4300109";"IBGE"
"RS";"AJURICABA";"4300208";"IBGE"
"RS";"ALECRIM";"4300307";"IBGE"
"RS";"ALEGRETE";"4300406";"IBGE"
"RS";"ALEGRIA";"4300455";"IBGE"
"RS";"ALMIRANTE TAMANDARÉ DO SUL";"4300471";"IBGE"
"RS";"ALPESTRE";"4300505";"IBGE"
"RS";"ALTO ALEGRE";"4300554";"IBGE"
"RS";"ALTO FELIZ";"4300570";"IBGE"
"RS";"ALVORADA";"4300604";"IBGE"
"RS";"AMARAL FERRADOR";"4300638";"IBGE"
"RS";"AMETISTA DO SUL";"4300646";"IBGE"
"RS";"ANDRÉ DA ROCHA";"4300661";"IBGE"
"RS";"ANTA GORDA";"4300703";"IBGE"
"RS";"ANTÔNIO PRADO";"4300802";"IBGE"
"RS";"ARAMBARÉ";"4300851";"IBGE"
"RS";"ARARICÁ";"4300877";"IBGE"
"RS";"ARATIBA";"4300901";"IBGE"
"RS";"ARROIO DO MEIO";"4301008";"IBGE"
"RS";"ARROIO DO PADRE";"4301073";"IBGE"
"RS";"ARROIO DO SAL";"4301057";"IBGE"
"RS";"ARROIO DO TIGRE";"4301206";"IBGE"
"RS";"ARROIO DOS RATOS";"4301107";"IBGE"
"RS";"ARROIO GRANDE";"4301305";"IBGE"
"RS";"ARROIO TIGRE";"4301206";"ERRO_DIGITACAO"
"RS";"ARVOREZINHA";"4301404";"IBGE"
"RS";"AUGUSTO PESTANA";"4301503";"IBGE"
"RS";"ÁUREA";"4301552";"IBGE"
"RS";"BAGÉ";"4301602";"IBGE"
"RS";"BALNEÁRIO PINHAL";"4301636";"IBGE"
"RS";"BARÃO";"4301651";"IBGE"
"RS";"BARÃO DE COTEGIPE";"4301701";"IBGE"
"RS";"BARÃO DO TRIUNFO";"4301750";"IBGE"
"RS";"BARRA DO GUARITA";"4301859";"IBGE"
"RS";"BARRA DO QUARAÍ";"4301875";"IBGE"
"RS";"BARRA DO RIBEIRO";"4301909";"IBGE"
"RS";"BARRA DO RIO AZUL";"4301925";"IBGE"
"RS";"BARRA FUNDA";"4301958";"IBGE"
"RS";"BARRACÃO";"4301800";"IBGE"
"RS";"BARROS CASSAL";"4302006";"IBGE"
"RS";"BENJAMIN CONSTANT DO SUL";"4302055";"IBGE"
